bikeid,trips,distance,stations,duration,avg_trip_distance,avg_trip_duration,avg_age,age_range,revenue
2848,64,154155,62,53325,2408.7,833.2,36.0,41.0,16.0
2849,87,215666,66,60120,2478.9,691.0,34.9,36.0,9.0
285,403,1242260,161,559258,3082.5,1387.7,37.6,49.0,517.0
2850,55,138105,46,37958,2511.0,690.1,37.0,37.0,0.0
2851,98,273565,86,72918,2791.5,744.1,39.2,46.0,9.5
2852,62,149171,58,47719,2406.0,769.7,36.2,42.0,8.0
2853,74,192965,64,56969,2607.6,769.9,36.8,40.0,8.0
2854,80,167296,60,71618,2091.2,895.2,40.6,39.0,42.0
2857,106,233550,76,87974,2203.3,829.9,38.6,48.0,26.0
2859,129,312344,92,122975,2421.3,953.3,37.6,43.0,92.0
286,447,1174758,163,611170,2628.1,1367.3,37.8,43.0,584.0
2860,124,268553,97,103748,2165.8,836.7,37.2,52.0,34.5
2861,49,98293,45,47023,2006.0,959.7,36.6,26.0,14.0
2863,65,146347,60,41789,2251.5,642.9,39.7,50.0,0.0
2864,81,176167,59,57547,2174.9,710.5,37.4,35.0,7.0
2865,82,196887,72,65182,2401.1,794.9,41.0,46.0,5.5
2866,77,171773,59,46558,2230.8,604.6,37.0,46.0,4.0
2867,21,43430,20,11042,2068.1,525.8,42.4,37.0,0.0
2869,11,30077,12,8483,2734.3,771.2,40.7,26.0,0.0
287,322,914156,152,434438,2839.0,1349.2,36.3,49.0,390.0
2870,6,18803,5,4197,3133.8,699.5,30.7,7.0,0.0
2871,36,80108,29,23836,2225.2,662.1,37.3,39.0,0.0
2872,7,11749,7,3961,1678.4,565.9,42.0,32.0,0.0
2873,5,6654,6,1927,1330.8,385.4,31.0,4.0,0.0
2874,94,209535,77,100157,2229.1,1065.5,37.0,43.0,110.0
2875,2,10423,3,3843,5211.5,1921.5,26.0,0.0,1.5
2876,10,38735,12,9448,3873.5,944.8,30.8,21.0,0.0
2877,10,20571,9,5919,2057.1,591.9,37.2,37.0,0.0
2878,3,13544,5,3642,4514.7,1214.0,40.7,34.0,0.0
2879,11,25466,10,8066,2315.1,733.3,32.3,18.0,0.0
288,375,1111236,169,487906,2963.3,1301.1,38.7,48.0,495.0
2880,7,22822,9,5606,3260.3,800.9,36.7,19.0,1.5
2883,41,93677,36,35717,2284.8,871.1,33.1,30.0,8.0
2884,89,193498,75,62205,2174.1,698.9,37.8,47.0,22.5
289,390,1041186,158,479466,2669.7,1229.4,36.1,56.0,424.0
2892,16,38268,15,9704,2391.8,606.5,34.5,21.0,0.0
2893,10,33263,10,9415,3326.3,941.5,36.0,19.0,0.0
2894,112,267900,82,166838,2392.0,1489.6,39.6,47.0,278.5
2895,5,12431,5,3862,2486.2,772.4,51.2,34.0,0.0
2896,10,26390,11,7520,2639.0,752.0,42.4,39.0,1.5
2897,14,25395,16,9583,1813.9,684.5,43.9,31.0,0.0
2898,1,474,2,212,474.0,212.0,32.0,0.0,0.0
2899,9,18666,11,5205,2074.0,578.3,35.9,33.0,0.0
29,407,1110042,169,547197,2727.4,1344.5,37.4,55.0,424.5
290,291,793309,147,606381,2726.1,2083.8,36.3,49.0,1248.0
2901,8,14249,10,3896,1781.1,487.0,50.3,25.0,0.0
2903,108,233860,72,74305,2165.4,688.0,38.8,38.0,4.0
2904,85,207766,72,78444,2444.3,922.9,36.9,43.0,23.5
2905,56,116202,53,40311,2075.0,719.8,34.3,45.0,2.0
2906,59,152503,53,42557,2584.8,721.3,38.3,41.0,0.0
2907,103,272406,71,83223,2644.7,808.0,39.1,38.0,16.5
2908,61,151092,56,50004,2476.9,819.7,38.3,36.0,10.0
2909,34,90001,35,31851,2647.1,936.8,35.1,39.0,6.5
291,346,941585,164,406245,2721.3,1174.1,37.7,51.0,391.0
2911,35,89497,34,25917,2557.1,740.5,39.6,37.0,2.0
2912,50,128098,42,32332,2562.0,646.6,37.6,40.0,0.0
2913,85,196638,70,83537,2313.4,982.8,37.9,44.0,72.0
2914,2,3268,3,1800,1634.0,900.0,-1.0,-1.0,0.0
2915,69,163211,60,48511,2365.4,703.1,38.9,41.0,6.0
2916,11,15569,11,4202,1415.4,382.0,37.5,37.0,0.0
2917,32,65392,36,20283,2043.5,633.8,38.9,51.0,0.0
2918,1,6706,2,4161,6706.0,4161.0,50.0,0.0,4.5
292,314,834793,143,383903,2658.6,1222.6,36.7,45.0,293.0
2920,11,22625,10,8713,2056.8,792.1,33.8,31.0,2.0
2921,1,6332,2,1626,6332.0,1626.0,34.0,0.0,0.0
2922,8,14921,9,4056,1865.1,507.0,35.4,15.0,0.0
2923,10,18949,13,5672,1894.9,567.2,37.4,28.0,0.0
2924,5,11460,6,4221,2292.0,844.2,42.5,30.0,0.0
2927,11,22175,11,9922,2015.9,902.0,27.7,17.0,2.0
2928,8,15352,11,4033,1919.0,504.1,34.0,25.0,0.0
293,410,1193996,170,529161,2912.2,1290.6,35.6,43.0,372.5
2930,4,8720,7,14867,2180.0,3716.8,25.3,3.0,38.0
2931,7,12653,7,4485,1807.6,640.7,36.5,21.0,0.0
2932,13,25985,11,7535,1998.8,579.6,38.0,30.0,1.5
2933,20,49958,15,18120,2497.9,906.0,37.5,25.0,0.0
2934,8,16052,8,6123,2006.5,765.4,41.4,25.0,2.0
2935,7,13192,9,3111,1884.6,444.4,32.6,15.0,0.0
2936,1,913,2,307,913.0,307.0,63.0,0.0,0.0
2937,5,8779,5,2528,1755.8,505.6,40.6,39.0,0.0
2938,6,12644,7,4300,2107.3,716.7,33.2,24.0,0.0
294,435,1269506,158,700685,2918.4,1610.8,37.9,44.0,995.5
2941,2,3235,2,857,1617.5,428.5,55.0,0.0,0.0
2943,8,14649,10,5211,1831.1,651.4,43.6,33.0,0.0
2948,49,119721,47,30723,2443.3,627.0,37.0,38.0,0.0
295,324,880190,156,374343,2716.6,1155.4,36.5,41.0,228.0
2952,62,127611,60,36957,2058.2,596.1,38.2,45.0,0.0
2953,93,203346,82,55738,2186.5,599.3,38.7,42.0,2.0
2954,96,218854,75,72666,2279.7,756.9,36.9,40.0,20.0
296,438,1273602,155,704734,2907.8,1609.0,37.3,51.0,1052.5
2968,104,230286,86,69602,2214.3,669.3,37.8,43.0,4.0
2969,78,179056,66,111102,2295.6,1424.4,35.2,39.0,264.0
297,369,1077886,160,620649,2921.1,1682.0,36.5,47.0,915.5
2970,109,271646,97,76586,2492.2,702.6,36.4,44.0,8.0
2971,113,279657,89,83520,2474.8,739.1,37.5,40.0,15.5
2972,36,98920,32,41951,2747.8,1165.3,36.2,27.0,22.0
2973,79,200115,66,55443,2533.1,701.8,38.4,46.0,3.0
2974,86,199277,70,65786,2317.2,765.0,34.5,31.0,24.0
2975,80,180764,63,63326,2259.6,791.6,37.6,49.0,17.5
2976,74,176433,59,80100,2384.2,1082.4,35.7,40.0,94.5
2977,43,118683,37,44563,2760.1,1036.3,39.7,28.0,20.0
2978,89,185349,64,138290,2082.6,1553.8,39.2,42.0,340.0
2979,87,181087,62,64613,2081.5,742.7,36.0,38.0,28.0
298,432,1212271,174,532896,2806.2,1233.6,37.4,57.0,424.5
2981,80,198715,69,65842,2483.9,823.0,36.9,48.0,9.5
2982,74,153315,61,59039,2071.8,797.8,34.3,49.0,13.0
2983,81,180054,67,61472,2222.9,758.9,38.5,42.0,35.5
2984,126,263827,76,95461,2093.9,757.6,39.2,48.0,88.0
2985,127,295141,96,124425,2323.9,979.7,36.2,48.0,123.0
2986,108,236263,77,70393,2187.6,651.8,37.1,40.0,11.5
2987,45,97377,45,46560,2163.9,1034.7,35.5,41.0,52.5
2988,41,100684,41,31278,2455.7,762.9,39.5,52.0,2.0
2989,98,245249,74,97966,2502.5,999.7,38.1,40.0,60.5
299,419,1045572,159,571570,2495.4,1364.1,37.4,73.0,712.0
2990,135,272300,101,80536,2017.0,596.6,38.9,41.0,7.5
2991,84,188045,68,141900,2238.6,1689.3,37.1,38.0,368.0
2992,75,215851,63,59328,2878.0,791.0,38.4,39.0,12.0
2993,110,258325,76,76383,2348.4,694.4,38.2,44.0,4.0
3,430,1281987,175,666193,2981.4,1549.3,37.9,88.0,1004.5
30,331,863398,164,420867,2608.5,1271.5,36.9,46.0,337.0
300,507,1387537,177,688733,2736.8,1358.4,36.0,56.0,659.0
3003,12,32467,16,8461,2705.6,705.1,42.7,17.0,0.0
301,415,1170960,162,561734,2821.6,1353.6,36.6,58.0,584.5
302,281,788050,135,401497,2804.4,1428.8,36.1,48.0,358.0
303,417,1065098,162,479730,2554.2,1150.4,38.3,49.0,263.5
304,485,1381479,162,615622,2848.4,1269.3,35.4,49.0,469.0
305,419,1200489,168,553799,2865.1,1321.7,37.6,56.0,599.0
306,477,1335781,177,555040,2800.4,1163.6,38.0,49.0,285.0
307,428,1206270,174,521661,2818.4,1218.8,37.5,48.0,435.0
308,403,1216882,156,601722,3019.6,1493.1,37.1,45.0,713.0
309,482,1396883,187,673467,2898.1,1397.2,38.2,77.0,723.5
31,469,1223525,168,634312,2608.8,1352.5,35.2,42.0,674.0
310,351,1127322,157,570307,3211.7,1624.8,36.7,55.0,783.5
311,430,1200232,177,691469,2791.2,1608.1,35.7,45.0,1071.5
312,273,849230,144,369553,3110.7,1353.7,36.4,37.0,299.0
313,224,634830,104,357126,2834.1,1594.3,36.4,49.0,393.5
314,368,1153035,149,504660,3133.2,1371.4,35.8,42.0,386.5
315,411,1136000,174,550783,2764.0,1340.1,37.7,57.0,494.0
316,448,1239918,151,642409,2767.7,1433.9,37.0,45.0,792.0
317,339,916701,160,398232,2704.1,1174.7,36.0,44.0,245.5
318,343,1010368,133,540820,2945.7,1576.7,37.1,49.0,771.5
319,287,897528,128,382302,3127.3,1332.1,35.9,42.0,248.0
32,432,1219650,168,551341,2823.3,1276.3,38.1,42.0,425.5
320,309,961665,162,623316,3112.2,2017.2,35.9,48.0,1257.0
321,558,1592238,175,799946,2853.5,1433.6,38.3,56.0,843.0
322,485,1384707,177,615702,2855.1,1269.5,37.8,56.0,698.0
323,487,1418993,171,687293,2913.7,1411.3,37.3,46.0,776.0
324,432,1175349,179,670505,2720.7,1552.1,36.4,51.0,940.0
325,405,1080220,146,682286,2667.2,1684.7,38.0,41.0,940.5
326,287,849822,151,417785,2961.1,1455.7,37.3,50.0,487.0
327,397,1124340,153,579672,2832.1,1460.1,37.1,44.0,713.0
328,376,1064621,166,651485,2831.4,1732.7,37.7,73.0,1139.0
329,392,1059079,155,470906,2701.7,1201.3,38.1,45.0,309.5
330,404,1171536,160,490303,2899.8,1213.6,36.7,49.0,353.5
331,372,1127804,149,516300,3031.7,1387.9,38.5,41.0,467.5
332,462,1348538,166,621746,2918.9,1345.8,37.7,42.0,504.5
333,374,1020974,151,579457,2729.9,1549.4,38.3,46.0,710.0
334,307,861032,133,496268,2804.7,1616.5,37.7,48.0,634.5
335,211,597178,98,290671,2830.2,1377.6,38.7,46.0,206.5
336,361,1076441,144,584813,2981.8,1620.0,37.4,53.0,827.5
337,396,1079331,165,513364,2725.6,1296.4,36.4,48.0,463.5
338,480,1338797,191,727098,2789.2,1514.8,37.4,43.0,933.0
339,354,953197,140,693128,2692.6,1958.0,37.6,44.0,1234.0
340,381,1052532,160,580797,2762.6,1524.4,37.1,40.0,830.5
341,395,1167016,145,548705,2954.5,1389.1,37.9,62.0,442.5
342,389,1137151,146,521645,2923.3,1341.0,36.3,46.0,365.0
343,360,989110,145,547788,2747.5,1521.6,37.4,47.0,604.5
344,462,1318030,174,684921,2852.9,1482.5,37.9,50.0,747.5
345,405,1104237,170,588738,2726.5,1453.7,37.6,51.0,654.0
346,420,1132507,156,635104,2696.4,1512.2,36.6,57.0,705.5
347,497,1313018,169,687005,2641.9,1382.3,37.8,56.0,907.5
348,413,1082883,159,543677,2622.0,1316.4,39.3,56.0,422.0
349,410,1134154,161,531898,2766.2,1297.3,38.7,54.0,430.0
350,459,1320266,165,609085,2876.4,1327.0,37.1,40.0,423.0
351,361,974005,160,504236,2698.1,1396.8,37.0,45.0,452.5
352,418,1242586,152,610336,2972.7,1460.1,39.7,50.0,677.0
353,177,503759,88,280704,2846.1,1585.9,37.3,36.0,241.0
354,260,728151,131,435131,2800.6,1673.6,36.0,43.0,695.5
355,215,659367,107,311852,3066.8,1450.5,36.6,44.0,266.5
356,406,1050709,155,494267,2588.0,1217.4,36.5,48.0,421.0
357,429,1172045,158,605549,2732.0,1411.5,37.4,84.0,795.0
358,415,1112453,167,543366,2680.6,1309.3,37.1,43.0,458.5
359,463,1248185,175,570507,2695.9,1232.2,36.1,53.0,417.5
36,482,1406023,178,644802,2917.1,1337.8,37.0,47.0,466.5
360,339,1031975,123,586215,3044.2,1729.2,38.9,52.0,757.5
361,397,1102873,149,604235,2778.0,1522.0,37.8,47.0,807.0
362,368,1032101,159,468744,2804.6,1273.8,36.6,46.0,294.5
363,483,1223690,161,610833,2533.5,1264.7,36.6,54.0,559.5
364,454,1248044,174,583838,2749.0,1286.0,35.7,57.0,672.5
365,355,1008818,152,528933,2841.7,1490.0,37.5,52.0,562.5
366,370,1046892,157,507635,2829.4,1372.0,36.7,45.0,430.0
367,340,925357,175,499075,2721.6,1467.9,36.6,53.0,665.5
368,407,1117989,161,552033,2746.9,1356.3,38.9,55.0,486.0
369,469,1334335,179,600369,2845.1,1280.1,37.2,48.0,591.0
37,290,826804,130,396463,2851.0,1367.1,36.7,39.0,281.5
370,405,1161985,155,482786,2869.1,1192.1,36.1,54.0,400.0
371,467,1144307,164,649149,2450.3,1390.0,35.9,77.0,641.5
372,390,1114221,166,550125,2857.0,1410.6,37.8,47.0,680.5
373,245,760605,110,462621,3104.5,1888.2,37.7,41.0,659.0
374,365,1079411,170,547892,2957.3,1501.1,37.0,55.0,707.5
375,436,1113499,169,539421,2553.9,1237.2,36.9,58.0,478.0
376,364,940096,159,519028,2582.7,1425.9,36.0,44.0,634.0
377,408,1136496,158,549420,2785.5,1346.6,37.1,58.0,412.5
378,383,1007083,149,569602,2629.5,1487.2,38.0,44.0,662.5
379,455,1300804,173,558144,2858.9,1226.7,38.7,79.0,394.5
38,506,1432880,168,626625,2831.8,1238.4,36.6,50.0,451.5
380,404,1149342,169,470703,2844.9,1165.1,37.7,45.0,311.0
381,380,1013039,170,481565,2665.9,1267.3,36.3,55.0,445.5
382,424,1116259,158,583075,2632.7,1375.2,36.8,46.0,614.5
383,568,1591766,178,751342,2802.4,1322.8,37.6,54.0,698.0
384,451,1397345,171,562494,3098.3,1247.2,37.7,42.0,437.0
385,386,1177866,173,556891,3051.5,1442.7,37.3,45.0,572.5
386,346,962288,134,429542,2781.2,1241.5,38.5,51.0,224.0
387,369,1034332,148,584723,2803.1,1584.6,37.1,46.0,727.0
388,443,1255710,160,521478,2834.6,1177.2,37.1,41.0,378.5
389,425,1099158,157,595191,2586.3,1400.4,37.7,47.0,639.0
39,427,1069565,151,586158,2504.8,1372.7,37.3,48.0,528.0
390,440,1243539,179,569072,2826.2,1293.3,37.4,47.0,483.5
391,446,1414218,172,594833,3170.9,1333.7,35.5,43.0,523.5
392,432,1267301,160,611453,2933.6,1415.4,36.1,59.0,536.5
393,417,1060710,159,474279,2543.7,1137.4,36.1,54.0,372.0
394,386,1145854,145,557725,2968.5,1444.9,37.0,46.0,418.0
395,384,1117082,158,464754,2909.1,1210.3,38.4,48.0,278.0
396,443,1199562,162,559507,2707.8,1263.0,37.5,55.0,373.0
397,407,1133613,166,502884,2785.3,1235.6,36.3,48.0,307.5
398,330,903235,155,473859,2737.1,1435.9,37.0,89.0,590.5
399,364,1011408,177,425355,2778.6,1168.6,36.4,44.0,278.0
4,352,976691,158,429075,2774.7,1219.0,36.5,91.0,276.0
40,357,1045574,150,476939,2928.8,1336.0,37.3,50.0,294.0
400,402,1098468,170,593259,2732.5,1475.8,38.9,63.0,687.5
401,482,1281513,174,545785,2658.7,1132.3,37.8,49.0,246.5
402,375,1022469,171,456255,2726.6,1216.7,36.6,46.0,325.0
403,389,1108525,164,587970,2849.7,1511.5,37.1,44.0,660.0
404,439,1250963,173,499365,2849.6,1137.5,36.6,46.0,260.0
405,437,1170678,167,568455,2678.9,1300.8,36.5,54.0,506.0
406,368,994629,153,560699,2702.8,1523.6,36.3,62.0,584.0
407,303,863709,129,394623,2850.5,1302.4,36.9,37.0,212.0
408,383,1085478,176,480596,2834.1,1254.8,37.5,45.0,420.0
409,371,1020706,161,455348,2751.2,1227.4,36.8,45.0,275.5
41,341,1001198,143,609899,2936.1,1788.6,36.8,49.0,1089.5
410,382,1014469,164,423369,2655.7,1108.3,37.5,49.0,286.5
411,370,1021710,159,452737,2761.4,1223.6,37.5,48.0,311.0
412,310,873241,130,442555,2816.9,1427.6,36.2,45.0,394.0
413,405,1101360,168,533597,2719.4,1317.5,35.4,58.0,528.0
414,412,1149089,166,527598,2789.1,1280.6,39.0,54.0,432.0
415,436,1092604,179,647589,2506.0,1485.3,35.9,45.0,897.5
416,496,1383078,180,780118,2788.5,1572.8,35.1,46.0,1041.0
417,430,1133474,172,623104,2636.0,1449.1,37.8,54.0,861.0
418,420,1186251,167,617899,2824.4,1471.2,37.5,48.0,745.5
419,333,947172,149,412849,2844.4,1239.8,36.5,45.0,261.0
42,392,1050441,160,507360,2679.7,1294.3,35.6,54.0,395.5
420,390,1278203,153,587549,3277.4,1506.5,37.0,46.0,659.5
421,367,1020951,161,459277,2781.9,1251.4,38.2,39.0,321.0
422,300,755945,147,343460,2519.8,1144.9,36.2,41.0,246.5
423,397,1059611,160,555036,2669.0,1398.1,36.9,53.0,587.5
424,342,884468,154,345681,2586.2,1010.8,37.4,53.0,149.0
425,380,1089548,165,421650,2867.2,1109.6,35.9,44.0,236.0
426,451,1285091,171,651755,2849.4,1445.1,36.9,55.0,680.5
427,396,1086238,165,521023,2743.0,1315.7,36.3,53.0,446.0
428,398,1012275,169,439273,2543.4,1103.7,39.5,50.0,271.0
429,399,1087646,155,544964,2725.9,1365.8,37.3,64.0,563.0
43,488,1411598,169,698067,2892.6,1430.5,36.9,47.0,653.0
430,352,1008027,156,428225,2863.7,1216.5,37.7,51.0,328.5
431,233,628344,132,224924,2696.8,965.3,36.4,50.0,41.5
432,316,953230,153,351333,3016.6,1111.8,36.2,46.0,159.5
433,423,1187753,167,687669,2807.9,1625.7,37.1,43.0,1041.0
434,364,994527,168,476701,2732.2,1309.6,37.2,49.0,420.0
435,469,1281990,164,542522,2733.5,1156.8,37.9,48.0,290.5
436,420,1153729,156,517027,2747.0,1231.0,37.0,49.0,349.5
437,367,957530,160,503835,2609.1,1372.8,37.2,44.0,635.0
438,419,1137481,161,598718,2714.8,1428.9,37.0,48.0,590.5
439,405,1136530,158,519900,2806.2,1283.7,37.1,47.0,458.5
44,372,1085247,158,572533,2917.3,1539.1,37.2,42.0,599.5
440,439,1162516,159,575909,2648.1,1311.9,37.0,43.0,397.5
441,458,1210819,157,546099,2643.7,1192.4,36.5,55.0,367.5
442,377,1126509,161,577242,2988.1,1531.1,36.2,36.0,817.5
443,270,744349,142,346256,2756.8,1282.4,35.0,45.0,245.5
444,336,899321,123,682466,2676.6,2031.1,37.0,41.0,1211.5
445,391,969279,160,531491,2479.0,1359.3,37.7,44.0,631.0
446,462,1161605,156,743649,2514.3,1609.6,36.1,48.0,977.0
447,424,1174762,169,583175,2770.7,1375.4,38.2,47.0,610.0
448,502,1400385,170,761110,2789.6,1516.2,37.9,54.0,995.5
449,398,1066347,131,618188,2679.3,1553.2,36.6,51.0,773.0
45,347,942022,130,653161,2714.8,1882.3,37.4,51.0,1051.0
450,379,1067973,164,459256,2817.9,1211.8,36.7,43.0,288.5
451,391,1163158,154,580686,2974.8,1485.1,36.8,46.0,638.0
452,492,1382735,180,598651,2810.4,1216.8,36.7,48.0,404.5
453,362,973714,151,541496,2689.8,1495.8,35.8,44.0,577.0
454,414,1183176,172,606501,2857.9,1465.0,36.4,45.0,755.0
455,372,1087518,153,547843,2923.4,1472.7,36.2,50.0,599.5
456,425,1223179,164,527700,2878.1,1241.6,38.1,43.0,491.5
457,356,1047603,162,485286,2942.7,1363.2,35.4,44.0,468.5
458,320,917335,150,384889,2866.7,1202.8,37.1,49.0,247.5
459,439,1237152,166,671845,2818.1,1530.4,36.1,47.0,826.5
46,381,1105425,161,566604,2901.4,1487.1,37.6,51.0,633.5
460,359,918217,172,402054,2557.7,1119.9,35.9,51.0,277.0
461,480,1396182,193,719209,2908.7,1498.4,36.5,57.0,829.0
462,373,1000116,154,503902,2681.3,1350.9,37.0,46.0,414.5
463,433,1227871,160,698924,2835.7,1614.1,36.5,45.0,904.0
464,476,1222910,170,639015,2569.1,1342.5,38.2,46.0,661.0
465,383,1099637,160,466946,2871.1,1219.2,35.3,46.0,235.0
466,429,1118516,172,632240,2607.3,1473.8,36.7,44.0,722.5
467,435,1177441,177,622806,2706.8,1431.7,37.6,45.0,769.5
468,424,1110399,169,538997,2618.9,1271.2,38.1,50.0,461.5
469,467,1318784,162,549187,2823.9,1176.0,36.5,42.0,320.5
47,457,1308275,156,630971,2862.7,1380.7,37.3,46.0,688.5
470,430,1217698,171,539781,2831.9,1255.3,37.2,43.0,502.5
471,453,1242657,156,637701,2743.2,1407.7,36.7,43.0,647.0
472,336,1057731,151,516777,3148.0,1538.0,38.5,44.0,472.5
473,440,1249705,173,703437,2840.2,1598.7,37.1,55.0,941.0
474,409,1180464,168,513800,2886.2,1256.2,38.5,53.0,488.5
475,371,1061902,157,713094,2862.3,1922.1,37.2,48.0,1398.5
476,465,1180937,171,714461,2539.6,1536.5,38.1,50.0,1056.5
477,401,1098884,178,471897,2740.4,1176.8,35.7,43.0,298.0
478,512,1547228,159,659521,3021.9,1288.1,37.9,47.0,509.0
479,316,803546,145,346411,2542.9,1096.2,37.5,56.0,184.0
48,301,809082,147,320464,2688.0,1064.7,36.9,36.0,146.5
480,338,874389,148,400868,2586.9,1186.0,36.6,42.0,252.5
481,419,1133477,163,603768,2705.2,1441.0,37.4,47.0,671.5
482,135,378614,98,151698,2804.5,1123.7,37.2,85.0,101.5
483,358,926075,144,404321,2586.8,1129.4,38.4,50.0,266.0
484,419,1322774,157,567789,3157.0,1355.1,37.4,52.0,514.5
485,257,741616,132,438293,2885.7,1705.4,34.9,37.0,672.0
486,327,868075,137,508147,2654.7,1554.0,36.9,42.0,563.0
487,267,795832,140,552790,2980.6,2070.4,39.2,86.0,1084.5
488,462,1239761,168,625457,2683.5,1353.8,38.0,52.0,662.0
489,339,1027700,154,561772,3031.6,1657.1,38.2,48.0,597.5
49,420,1010986,169,592992,2407.1,1411.9,37.6,49.0,621.0
490,308,850710,138,491721,2762.0,1596.5,37.2,58.0,588.5
491,517,1421650,186,716825,2749.8,1386.5,37.0,44.0,828.5
492,477,1460644,176,678798,3062.1,1423.1,35.8,56.0,680.0
493,303,743898,143,459177,2455.1,1515.4,37.2,53.0,574.0
494,397,1084048,161,483045,2730.6,1216.7,36.5,49.0,257.5
495,421,1188350,179,610889,2822.7,1451.0,37.2,46.0,705.5
496,379,1001534,173,473341,2642.6,1248.9,36.2,51.0,450.5
497,436,1211683,175,504938,2779.1,1158.1,37.3,48.0,309.0
498,459,1192607,173,684719,2598.3,1491.8,35.9,57.0,832.5
499,354,849058,149,453488,2398.5,1281.0,37.3,48.0,418.0
5,346,930833,138,586478,2690.3,1695.0,35.2,53.0,780.5
50,458,1179148,154,694619,2574.6,1516.6,37.6,48.0,775.0
500,438,1343189,170,546695,3066.6,1248.2,35.6,48.0,387.0
501,537,1374872,166,623259,2560.3,1160.6,38.5,56.0,604.0
502,307,825963,137,555748,2690.4,1810.3,37.0,50.0,766.0
503,353,991470,141,553392,2808.7,1567.7,37.1,41.0,643.0
504,411,1209306,169,604227,2942.4,1470.1,37.3,55.0,673.0
505,303,748219,132,397306,2469.4,1311.2,37.8,40.0,344.5
506,414,1156184,155,522073,2792.7,1261.0,37.0,49.0,371.5
507,447,1229623,164,537947,2750.8,1203.5,37.1,90.0,379.0
508,443,1243301,156,610621,2806.5,1378.4,37.7,54.0,522.5
509,389,1068198,153,501224,2746.0,1288.5,37.9,46.0,369.0
51,364,1225412,151,581553,3366.5,1597.7,35.7,49.0,603.5
510,479,1370538,180,579410,2861.2,1209.6,37.0,47.0,451.5
511,293,881803,129,441143,3009.6,1505.6,35.2,33.0,409.0
512,459,1253805,163,696815,2731.6,1518.1,37.4,49.0,901.5
513,456,1347896,170,657116,2955.9,1441.0,38.0,48.0,696.0
514,380,1131468,153,655202,2977.5,1724.2,36.2,49.0,1033.0
515,440,1129542,173,543158,2567.1,1234.5,38.2,50.0,418.0
516,405,1086011,161,650766,2681.5,1606.8,37.7,49.0,968.0
517,388,1079959,169,473856,2783.4,1221.3,37.3,49.0,333.0
518,326,892721,148,454258,2738.4,1393.4,38.5,57.0,518.5
519,306,746972,150,376565,2441.1,1230.6,35.8,47.0,365.0
52,358,969863,163,390651,2709.1,1091.2,37.2,72.0,188.5
520,463,1305443,173,806751,2819.5,1742.4,36.2,55.0,1438.0
521,440,1224010,162,686488,2781.8,1560.2,37.5,55.0,850.5
522,436,1129007,173,565168,2589.5,1296.3,37.5,42.0,599.0
523,465,1302131,173,608709,2800.3,1309.1,36.6,43.0,442.5
524,382,1079385,155,585457,2825.6,1532.6,36.4,43.0,715.0
525,420,1212300,165,596650,2886.4,1420.6,37.7,54.0,526.0
526,348,1018216,135,533221,2925.9,1532.2,37.6,42.0,729.5
527,443,1324412,175,555896,2989.6,1254.8,36.1,45.0,305.0
528,424,1237708,171,576879,2919.1,1360.6,37.1,46.0,577.0
529,252,691990,146,351871,2746.0,1396.3,35.5,35.0,369.5
53,523,1539804,164,754477,2944.2,1442.6,37.7,49.0,980.5
530,467,1335912,159,625115,2860.6,1338.6,37.9,41.0,578.5
531,361,998792,148,435381,2766.7,1206.0,37.0,43.0,299.5
532,457,1329079,178,578591,2908.3,1266.1,36.4,46.0,415.5
533,375,1039412,154,417220,2771.8,1112.6,37.1,41.0,181.5
534,373,1098380,145,535858,2944.7,1436.6,37.2,46.0,463.5
535,398,1084622,161,485019,2725.2,1218.6,37.4,58.0,287.0
536,425,1176885,174,664520,2769.1,1563.6,36.5,42.0,968.5
537,355,961049,157,564737,2707.2,1590.8,36.8,72.0,757.0
538,270,683017,122,495652,2529.7,1835.7,35.7,41.0,852.5
539,389,1115872,176,455573,2868.6,1171.1,36.5,45.0,234.0
54,422,1190976,171,494796,2822.2,1172.5,37.5,42.0,257.0
540,376,1113344,148,450422,2961.0,1197.9,38.0,50.0,245.0
541,393,1152461,162,505148,2932.5,1285.4,37.4,49.0,376.0
542,442,1110972,155,579309,2513.5,1310.7,37.1,54.0,533.5
543,464,1316574,165,604385,2837.4,1302.6,37.0,46.0,530.5
544,221,638098,127,298201,2887.3,1349.3,35.1,41.0,253.5
545,323,851208,142,438202,2635.3,1356.7,36.2,47.0,405.5
546,337,915767,167,527365,2717.4,1564.9,38.0,44.0,653.5
547,394,1084730,164,469443,2753.1,1191.5,36.8,40.0,365.0
548,423,1165227,173,538701,2754.7,1273.5,35.7,45.0,468.5
549,408,1161401,180,536470,2846.6,1314.9,36.8,48.0,483.0
55,365,1104895,149,539216,3027.1,1477.3,36.5,39.0,569.5
550,438,1210779,166,536508,2764.3,1224.9,36.6,50.0,379.0
551,497,1375129,166,671535,2766.9,1351.2,37.7,45.0,542.0
552,370,929828,155,456586,2513.0,1234.0,36.5,48.0,362.0
553,436,1160268,181,517969,2661.2,1188.0,37.4,61.0,390.5
554,427,1187217,165,566693,2780.4,1327.1,39.0,51.0,453.5
555,401,1110079,172,588369,2768.3,1467.3,35.5,56.0,722.0
556,321,1001349,161,443255,3119.5,1380.9,37.8,44.0,425.5
557,308,852371,137,539395,2767.4,1751.3,36.7,43.0,998.0
